"season","date","team","o_team","payout","adjustor"
2008,2009-02-06,"Pelicans","Raptors",103,-2
2008,2009-02-06,"Jazz","Kings",-113,-2.5
2008,2009-02-06,"Kings","Jazz",103,2.5
2008,2009-02-06,"Warriors","Suns",-101,9.5
2008,2009-02-06,"Suns","Warriors",-109,-9.5
2008,2009-02-07,"Clippers","Hawks",-117,7
2008,2009-02-07,"Hawks","Clippers",107,-7
2008,2009-02-07,"Heat","Seventysixers",-109,3.5
2008,2009-02-07,"Seventysixers","Heat",-101,-3.5
2008,2009-02-07,"Nuggets","Nets",-104,-2.5
2008,2009-02-07,"Nets","Nuggets",-106,2.5
2008,2009-02-07,"Raptors","Grizzlies",-109,-1
2008,2009-02-07,"Grizzlies","Raptors",-101,1
2008,2009-02-07,"Pistons","Bucks",-105,-4.5
2008,2009-02-07,"Bucks","Pistons",-105,4.5
2008,2009-02-07,"Bulls","Mavericks",102,7
2008,2009-02-07,"Mavericks","Bulls",-112,-7
2008,2009-02-07,"Timberwolves","Rockets",-107,7.5
2008,2009-02-07,"Rockets","Timberwolves",-103,-7.5
2008,2009-02-08,"Spurs","Celtics",-102,6.5
2008,2009-02-08,"Celtics","Spurs",-108,-6.5
2008,2009-02-08,"Lakers","Cavaliers",101,5
2008,2009-02-08,"Cavaliers","Lakers",-111,-5
2008,2009-02-08,"Knicks","Trailblazers",-103,8
2008,2009-02-08,"Trailblazers","Knicks",-107,-8
2008,2009-02-08,"Nets","Magic",-109,13
2008,2009-02-08,"Magic","Nets",-101,-13
2008,2009-02-08,"Hornets","Heat",-108,8
2008,2009-02-08,"Heat","Hornets",-102,-8
2008,2009-02-08,"Pacers","Wizards",-106,-4.5
2008,2009-02-08,"Wizards","Pacers",-104,4.5
2008,2009-02-08,"Timberwolves","Pelicans",-106,2.5
2008,2009-02-08,"Pelicans","Timberwolves",-104,-2.5
2008,2009-02-08,"Kings","Thunder",100,7
2008,2009-02-08,"Thunder","Kings",-110,-7
2008,2009-02-08,"Suns","Pistons",102,1
2008,2009-02-08,"Pistons","Suns",-112,-1
2008,2009-02-08,"Jazz","Warriors",-107,-1.5
2008,2009-02-08,"Warriors","Jazz",-103,1.5
2008,2009-02-09,"Suns","Seventysixers",-107,3.5
2008,2009-02-09,"Seventysixers","Suns",-103,-3.5
2008,2009-02-09,"Clippers","Hornets",-116,1
2008,2009-02-09,"Hornets","Clippers",106,-1
2008,2009-02-09,"Pelicans","Grizzlies",101,3.5
2008,2009-02-09,"Grizzlies","Pelicans",-111,-3.5
2008,2009-02-09,"Rockets","Bucks",103,-6
2008,2009-02-09,"Bucks","Rockets",-113,6
2008,2009-02-10,"Wizards","Hawks",-101,9
2008,2009-02-10,"Hawks","Wizards",-109,-9
2008,2009-02-10,"Cavaliers","Pacers",-105,-6.5
2008,2009-02-10,"Pacers","Cavaliers",-105,6.5
2008,2009-02-10,"Nuggets","Heat",103,-1.5
2008,2009-02-10,"Heat","Nuggets",-113,1.5
2008,2009-02-10,"Spurs","Nets",-113,-5
2008,2009-02-10,"Nets","Spurs",103,5
2008,2009-02-10,"Raptors","Timberwolves",-102,-2.5
2008,2009-02-10,"Timberwolves","Raptors",-108,2.5
2008,2009-02-10,"Kings","Mavericks",-103,10.5
2008,2009-02-10,"Mavericks","Kings",-107,-10.5
2008,2009-02-10,"Pistons","Bulls",-102,3
2008,2009-02-10,"Bulls","Pistons",-108,-3
2008,2009-02-10,"Thunder","Lakers",-110,12
2008,2009-02-10,"Lakers","Thunder",100,-12
2008,2009-02-10,"Knicks","Warriors",-108,4
2008,2009-02-10,"Warriors","Knicks",-102,-4
2008,2009-02-11,"Grizzlies","Seventysixers",-109,11
2008,2009-02-11,"Seventysixers","Grizzlies",-101,-11
2008,2009-02-11,"Nuggets","Magic",-104,7
2008,2009-02-11,"Magic","Nuggets",-106,-7
2008,2009-02-11,"Wizards","Hornets",-105,8
2008,2009-02-11,"Hornets","Wizards",-105,-8
2008,2009-02-11,"Suns","Cavaliers",-105,9
2008,2009-02-11,"Cavaliers","Suns",-105,-9
2008,2009-02-11,"Spurs","Raptors",-105,-6.5
2008,2009-02-11,"Raptors","Spurs",-105,6.5
2008,2009-02-11,"Hawks","Pistons",-103,3.5
2008,2009-02-11,"Pistons","Hawks",-107,-3.5
2008,2009-02-11,"Pacers","Bucks",-104,5
2008,2009-02-11,"Bucks","Pacers",-106,-5
2008,2009-02-11,"Celtics","Pelicans",-108,-7
2008,2009-02-11,"Pelicans","Celtics",-102,7
2008,2009-02-11,"Kings","Rockets",-108,13
2008,2009-02-11,"Rockets","Kings",-102,-13
2008,2009-02-11,"Lakers","Jazz",-108,1
2008,2009-02-11,"Jazz","Lakers",-102,-1
2008,2009-02-11,"Thunder","Trailblazers",-103,12
2008,2009-02-11,"Trailblazers","Thunder",-107,-12
2008,2009-02-11,"Knicks","Clippers",-118,5.5
2008,2009-02-11,"Clippers","Knicks",108,-5.5
2008,2009-02-12,"Heat","Bulls",103,4
2008,2009-02-12,"Bulls","Heat",-113,-4
2008,2009-02-12,"Celtics","Mavericks",-105,-3.5
2008,2009-02-12,"Mavericks","Celtics",-105,3.5
2008,2009-02-12,"Trailblazers","Warriors",-102,3
2008,2009-02-12,"Warriors","Trailblazers",-108,-3
2008,2009-02-17,"Seventysixers","Pacers",-108,2
2008,2009-02-17,"Pacers","Seventysixers",-102,-2
2008,2009-02-17,"Hornets","Magic",-105,8.5
2008,2009-02-17,"Magic","Hornets",-105,-8.5
2008,2009-02-17,"Timberwolves","Wizards",-106,2.5
2008,2009-02-17,"Wizards","Timberwolves",-104,-2.5
2008,2009-02-17,"Bucks","Pistons",-109,6.5
2008,2009-02-17,"Pistons","Bucks",-101,-6.5
2008,2009-02-17,"Spurs","Knicks",101,-4
2008,2009-02-17,"Knicks","Spurs",-111,4
2008,2009-02-17,"Pelicans","Thunder",102,-3
2008,2009-02-17,"Thunder","Pelicans",-112,3
2008,2009-02-17,"Nets","Rockets",-105,6.5
2008,2009-02-17,"Rockets","Nets",-105,-6.5
2008,2009-02-17,"Clippers","Suns",-103,9
2008,2009-02-17,"Suns","Clippers",-107,-9
2008,2009-02-17,"Grizzlies","Jazz",-106,10.5
2008,2009-02-17,"Jazz","Grizzlies",-104,-10.5
2008,2009-02-17,"Hawks","Lakers",-105,8.5
2008,2009-02-17,"Lakers","Hawks",-105,-8.5
2008,2009-02-18,"Cavaliers","Raptors",-115,-7.5
2008,2009-02-18,"Raptors","Cavaliers",105,7.5
2008,2009-02-18,"Pacers","Hornets",-107,5.5
2008,2009-02-18,"Hornets","Pacers",-103,-5.5
2008,2009-02-18,"Timberwolves","Heat",-101,9.5
2008,2009-02-18,"Heat","Timberwolves",-109,-9.5
2008,2009-02-18,"Bulls","Bucks",-104,-2
2008,2009-02-18,"Bucks","Bulls",-106,2
2008,2009-02-18,"Magic","Pelicans",102,1.5
2008,2009-02-18,"Pelicans","Magic",-112,-1.5
2008,2009-02-18,"Nuggets","Seventysixers",-108,-1
2008,2009-02-18,"Seventysixers","Nuggets",-102,1
2008,2009-02-18,"Nets","Mavericks",-106,8
2008,2009-02-18,"Mavericks","Nets",-104,-8
2008,2009-02-18,"Grizzlies","Trailblazers",-108,11.5
2008,2009-02-18,"Trailblazers","Grizzlies",-102,-11.5
2008,2009-02-18,"Hawks","Kings",-105,-6.5
2008,2009-02-18,"Kings","Hawks",-105,6.5
2008,2009-02-18,"Lakers","Warriors",-107,-4.5
2008,2009-02-18,"Warriors","Lakers",-103,4.5
2008,2009-02-18,"Suns","Clippers",-109,-8.5
2008,2009-02-18,"Clippers","Suns",-101,8.5
2008,2009-02-19,"Spurs","Pistons",-100,1
2008,2009-02-19,"Pistons","Spurs",-108,-1
2008,2009-02-19,"Celtics","Jazz",-108,-2
2008,2009-02-19,"Jazz","Celtics",-100,2
2008,2009-02-20,"Magic","Hornets",105,-2
2008,2009-02-20,"Hornets","Magic",-115,2
2008,2009-02-20,"Raptors","Knicks",-102,3
2008,2009-02-20,"Knicks","Raptors",-108,-3
2008,2009-02-20,"Pacers","Timberwolves",-115,2
2008,2009-02-20,"Timberwolves","Pacers",105,-2
2008,2009-02-20,"Kings","Grizzlies",-101,7
2008,2009-02-20,"Grizzlies","Kings",-109,-7
2008,2009-02-20,"Wizards","Nets",-105,7
2008,2009-02-20,"Nets","Wizards",-105,-7
2008,2009-02-20,"Cavaliers","Bucks",-103,-7.5
2008,2009-02-20,"Bucks","Cavaliers",-107,7.5
2008,2009-02-20,"Mavericks","Rockets",-103,4
2008,2009-02-20,"Rockets","Mavericks",-107,-4
2008,2009-02-20,"Nuggets","Bulls",-107,-1.5
2008,2009-02-20,"Bulls","Nuggets",-103,1.5
2008,2009-02-20,"Thunder","Suns",-105,8
2008,2009-02-20,"Suns","Thunder",-105,-8
2008,2009-02-20,"Hawks","Trailblazers",-105,4.5
2008,2009-02-20,"Trailblazers","Hawks",-105,-4.5
2008,2009-02-20,"Pelicans","Lakers",-109,8.5
2008,2009-02-20,"Lakers","Pelicans",-101,-8.5
2008,2009-02-21,"Seventysixers","Heat",-111,3.5
2008,2009-02-21,"Heat","Seventysixers",101,-3.5
2008,2009-02-21,"Spurs","Wizards",108,-7.5
2008,2009-02-21,"Wizards","Spurs",-118,7.5
2008,2009-02-21,"Kings","Mavericks",-105,13
2008,2009-02-21,"Mavericks","Kings",-105,-13
2008,2009-02-21,"Pelicans","Jazz",-102,7
2008,2009-02-21,"Jazz","Pelicans",-108,-7
2008,2009-02-21,"Thunder","Warriors",103,7.5
2008,2009-02-21,"Warriors","Thunder",-113,-7.5
2008,2009-02-22,"Bulls","Pacers",109,-2
2008,2009-02-22,"Pacers","Bulls",-119,2
2008,2009-02-22,"Knicks","Raptors",-104,3.5
2008,2009-02-22,"Raptors","Knicks",-106,-3.5
2008,2009-02-22,"Celtics","Suns",-108,2
2008,2009-02-22,"Suns","Celtics",-102,-2
2008,2009-02-22,"Hornets","Rockets",-102,6
2008,2009-02-22,"Rockets","Hornets",-108,-6
2008,2009-02-22,"Nuggets","Bucks",-109,-3.5
2008,2009-02-22,"Bucks","Nuggets",-101,3.5
2008,2009-02-22,"Heat","Magic",-101,9
2008,2009-02-22,"Magic","Heat",-109,-9
2008,2009-02-22,"Clippers","Trailblazers",-112,16
2008,2009-02-22,"Trailblazers","Clippers",102,-16
2008,2009-02-22,"Lakers","Timberwolves",-105,-9.5
2008,2009-02-22,"Timberwolves","Lakers",-105,9.5
2008,2009-02-22,"Pistons","Cavaliers",-106,9
2008,2009-02-22,"Cavaliers","Pistons",-104,-9
2008,2009-02-23,"Pacers","Knicks",-102,7
2008,2009-02-23,"Knicks","Pacers",-108,-7
2008,2009-02-23,"Seventysixers","Nets",-101,-2.5
2008,2009-02-23,"Nets","Seventysixers",-109,2.5
2008,2009-02-23,"Hawks","Jazz",-105,7.5
2008,2009-02-23,"Jazz","Hawks",-105,-7.5
2008,2009-02-23,"Celtics","Nuggets",102,-1
2008,2009-02-23,"Nuggets","Celtics",-112,1
2008,2009-02-23,"Pelicans","Kings",-105,-9
2008,2009-02-23,"Kings","Pelicans",-105,9
2008,2009-02-23,"Warriors","Clippers",-105,-3.5
2008,2009-02-23,"Clippers","Warriors",-105,3.5
2008,2009-02-24,"Grizzlies","Cavaliers",-110,15.5
2008,2009-02-24,"Cavaliers","Grizzlies",100,-15.5
2008,2009-02-24,"Timberwolves","Raptors",-107,6.5
2008,2009-02-24,"Raptors","Timberwolves",-103,-6.5
2008,2009-02-24,"Pistons","Heat",102,4
2008,2009-02-24,"Heat","Pistons",-112,-4
2008,2009-02-24,"Lakers","Thunder",-104,-7.5
2008,2009-02-24,"Thunder","Lakers",-106,7.5
2008,2009-02-24,"Magic","Bulls",-103,-1.5
2008,2009-02-24,"Bulls","Magic",-107,1.5
2008,2009-02-24,"Trailblazers","Rockets",103,4.5
2008,2009-02-24,"Rockets","Trailblazers",-113,-4.5
2008,2009-02-24,"Mavericks","Spurs",-113,1.5
2008,2009-02-24,"Spurs","Mavericks",103,-1.5
2008,2009-02-24,"Hornets","Suns",106,7
2008,2009-02-24,"Suns","Hornets",-116,-7
2008,2009-02-25,"Grizzlies","Pacers",100,7.5
2008,2009-02-25,"Pacers","Grizzlies",-110,-7.5
2008,2009-02-25,"Seventysixers","Wizards",-102,-4.5
2008,2009-02-25,"Wizards","Seventysixers",-108,4.5
2008,2009-02-25,"Bulls","Nets",-101,1.5
2008,2009-02-25,"Nets","Bulls",-109,-1.5
2008,2009-02-25,"Magic","Knicks",-107,-3
2008,2009-02-25,"Knicks","Magic",-103,3
2008,2009-02-25,"Pistons","Pelicans",-113,8.5
2008,2009-02-25,"Pelicans","Pistons",103,-8.5
2008,2009-02-25,"Jazz","Timberwolves",-108,-7.5
2008,2009-02-25,"Timberwolves","Jazz",-102,7.5
2008,2009-02-25,"Trailblazers","Spurs",-107,1.5
2008,2009-02-25,"Spurs","Trailblazers",-103,-1.5
2008,2009-02-25,"Bucks","Mavericks",103,7.5
2008,2009-02-25,"Mavericks","Bucks",-113,-7.5
2008,2009-02-25,"Hawks","Nuggets",-106,9.5
2008,2009-02-25,"Nuggets","Hawks",-104,-9.5
2008,2009-02-25,"Hornets","Kings",-106,-3
2008,2009-02-25,"Kings","Hornets",-104,3
2008,2009-02-25,"Celtics","Clippers",100,-10
2008,2009-02-25,"Clippers","Celtics",-110,10
2008,2009-02-26,"Cavaliers","Rockets",-107,-3.5
2008,2009-02-26,"Rockets","Cavaliers",-103,3.5
2008,2009-02-26,"Suns","Lakers",100,11
2008,2009-02-26,"Lakers","Suns",-110,-11
2008,2009-02-27,"Bucks","Pelicans",-106,9.5
2008,2009-02-27,"Pelicans","Bucks",-104,-9.5
2008,2009-02-27,"Pistons","Magic",-114,9.5
2008,2009-02-27,"Magic","Pistons",104,-9.5
2008,2009-02-27,"Bulls","Wizards",-105,-5
2008,2009-02-27,"Wizards","Bulls",-105,5
2008,2009-02-27,"Pacers","Celtics",-109,12
2008,2009-02-27,"Celtics","Pacers",-101,-12
2008,2009-02-27,"Heat","Hawks",100,5.5
2008,2009-02-27,"Hawks","Heat",-110,-5.5
2008,2009-02-27,"Seventysixers","Knicks",-103,2
2008,2009-02-27,"Knicks","Seventysixers",-107,-2
2008,2009-02-27,"Trailblazers","Timberwolves",-105,-4.5
2008,2009-02-27,"Timberwolves","Trailblazers",-105,4.5
2008,2009-02-27,"Thunder","Mavericks",-107,9
2008,2009-02-27,"Mavericks","Thunder",-103,-9
2008,2009-02-27,"Lakers","Nuggets",-104,-2
2008,2009-02-27,"Nuggets","Lakers",-106,2
2008,2009-02-27,"Raptors","Suns",103,3.5
2008,2009-02-27,"Suns","Raptors",-113,-3.5
2008,2009-02-27,"Cavaliers","Spurs",-113,-4
2008,2009-02-27,"Spurs","Cavaliers",103,4
2008,2009-02-27,"Clippers","Kings",100,3
2008,2009-02-27,"Kings","Clippers",-110,-3
2008,2009-02-27,"Hornets","Warriors",103,2
2008,2009-02-27,"Warriors","Hornets",-113,-2
2008,2009-02-28,"Magic","Seventysixers",-101,-1.5
2008,2009-02-28,"Seventysixers","Magic",-109,1.5
2008,2009-02-28,"Knicks","Heat",-106,6.5
2008,2009-02-28,"Heat","Knicks",-104,-6.5
2008,2009-02-28,"Thunder","Grizzlies",-103,7
2008,2009-02-28,"Grizzlies","Thunder",-107,-7
2008,2009-02-28,"Rockets","Bulls",105,1
2008,2009-02-28,"Bulls","Rockets",-115,-1
2008,2009-02-28,"Wizards","Bucks",-110,6.5
2008,2009-02-28,"Bucks","Wizards",100,-6.5
2008,2009-02-28,"Kings","Jazz",-109,17
2008,2009-02-28,"Jazz","Kings",-101,-17
2008,2009-02-28,"Hornets","Clippers",103,-1
2008,2009-02-28,"Clippers","Hornets",-113,1
2008,2009-03-01,"Pistons","Celtics",-108,8.5
2008,2009-03-01,"Celtics","Pistons",-102,-8.5
2008,2009-03-01,"Lakers","Suns",-115,-6
2008,2009-03-01,"Suns","Lakers",105,6
2008,2009-03-01,"Pelicans","Nets",-104,-4.5
2008,2009-03-01,"Nets","Pelicans",-106,4.5
2008,2009-03-01,"Cavaliers","Hawks",-103,-4
2008,2009-03-01,"Hawks","Cavaliers",-107,4
2008,2009-03-01,"Nuggets","Pacers",-108,-2
2008,2009-03-01,"Pacers","Nuggets",-102,2
2008,2009-03-01,"Rockets","Timberwolves",-109,-6.5
2008,2009-03-01,"Timberwolves","Rockets",-101,6.5
2008,2009-03-01,"Spurs","Trailblazers",102,4
2008,2009-03-01,"Trailblazers","Spurs",-112,-4
2008,2009-03-01,"Raptors","Mavericks",-103,6
2008,2009-03-01,"Mavericks","Raptors",-107,-6
2008,2009-03-01,"Jazz","Warriors",-107,-4.5
2008,2009-03-01,"Warriors","Jazz",-103,4.5
2008,2009-03-02,"Pelicans","Seventysixers",-104,2
2008,2009-03-02,"Seventysixers","Pelicans",-106,-2
2008,2009-03-02,"Hawks","Wizards",100,-5
2008,2009-03-02,"Wizards","Hawks",-110,5
2008,2009-03-02,"Cavaliers","Heat",-106,-3.5
2008,2009-03-02,"Heat","Cavaliers",-104,3.5
2008,2009-03-02,"Mavericks","Thunder",-106,-6
2008,2009-03-02,"Thunder","Mavericks",-104,6
2008,2009-03-02,"Spurs","Clippers",-108,-8.5
2008,2009-03-02,"Clippers","Spurs",-102,8.5
2008,2009-03-03,"Suns","Magic",-111,7.5
2008,2009-03-03,"Magic","Suns",101,-7.5
2008,2009-03-03,"Bulls","Hornets",-104,1.5
2008,2009-03-03,"Hornets","Bulls",-106,-1.5
2008,2009-03-03,"Nuggets","Pistons",100,3
2008,2009-03-03,"Pistons","Nuggets",-110,-3
2008,2009-03-03,"Nets","Bucks",-113,4
2008,2009-03-03,"Bucks","Nets",103,-4
2008,2009-03-03,"Warriors","Timberwolves",-105,-1
2008,2009-03-03,"Timberwolves","Warriors",-105,1
2008,2009-03-03,"Raptors","Rockets",-103,9
2008,2009-03-03,"Rockets","Raptors",-107,-9
2008,2009-03-03,"Pacers","Kings",-104,-2.5
2008,2009-03-03,"Kings","Pacers",-106,2.5
2008,2009-03-03,"Grizzlies","Lakers",-106,15
2008,2009-03-03,"Lakers","Grizzlies",-104,-15
2008,2009-03-04,"Bucks","Cavaliers",-104,13
2008,2009-03-04,"Cavaliers","Bucks",-106,-13
2008,2009-03-04,"Celtics","Nets",-108,-7
2008,2009-03-04,"Nets","Celtics",-102,7
2008,2009-03-04,"Hawks","Knicks",-117,-2
2008,2009-03-04,"Knicks","Hawks",107,2
2008,2009-03-04,"Suns","Heat",-104,2.5
2008,2009-03-04,"Heat","Suns",-106,-2.5
2008,2009-03-04,"Wizards","Thunder",-106,5
2008,2009-03-04,"Thunder","Wizards",-104,-5
2008,2009-03-04,"Warriors","Bulls",101,7.5
2008,2009-03-04,"Bulls","Warriors",-111,-7.5
2008,2009-03-04,"Spurs","Mavericks",-104,3.5
2008,2009-03-04,"Mavericks","Spurs",-106,-3.5
2008,2009-03-04,"Rockets","Jazz",104,8.5
2008,2009-03-04,"Jazz","Rockets",-114,-8.5
2008,2009-03-04,"Pacers","Trailblazers",-107,10
2008,2009-03-04,"Trailblazers","Pacers",-103,-10
2008,2009-03-04,"Grizzlies","Clippers",-107,1.5
2008,2009-03-04,"Clippers","Grizzlies",-103,-1.5
2008,2009-03-05,"Mavericks","Pelicans",-113,6.5
2008,2009-03-05,"Pelicans","Mavericks",103,-6.5
2008,2009-03-05,"Trailblazers","Nuggets",-110,7.5
2008,2009-03-05,"Nuggets","Trailblazers",100,-7.5
2008,2009-03-06,"Nets","Magic",-103,9.5
2008,2009-03-06,"Magic","Nets",-107,-9.5
2008,2009-03-06,"Hawks","Hornets",101,3
2008,2009-03-06,"Hornets","Hawks",-111,-3
2008,2009-03-06,"Heat","Raptors",-101,-1
2008,2009-03-06,"Raptors","Heat",-109,1
2008,2009-03-06,"Warriors","Pistons",105,10.5
2008,2009-03-06,"Pistons","Warriors",-115,-10.5
2008,2009-03-06,"Cavaliers","Celtics",-105,1.5
2008,2009-03-06,"Celtics","Cavaliers",-105,-1.5
2008,2009-03-06,"Suns","Rockets",-105,5.5
2008,2009-03-06,"Rockets","Suns",-105,-5.5
2008,2009-03-06,"Wizards","Spurs",100,12.5
2008,2009-03-06,"Spurs","Wizards",-110,-12.5
2008,2009-03-06,"Bucks","Bulls",-110,6.5
2008,2009-03-06,"Bulls","Bucks",100,-6.5
2008,2009-03-06,"Timberwolves","Lakers",-105,15.5
2008,2009-03-06,"Lakers","Timberwolves",-105,-15.5
2008,2009-03-07,"Pistons","Hawks",-103,2.5
2008,2009-03-07,"Hawks","Pistons",-107,-2.5
2008,2009-03-07,"Heat","Cavaliers",-108,9
2008,2009-03-07,"Cavaliers","Heat",-102,-9
2008,2009-03-07,"Hornets","Knicks",-112,3.5
2008,2009-03-07,"Knicks","Hornets",102,-3.5
2008,2009-03-07,"Seventysixers","Grizzlies",-102,-5.5
2008,2009-03-07,"Grizzlies","Seventysixers",-108,5.5
2008,2009-03-07,"Thunder","Pelicans",103,12.5
2008,2009-03-07,"Pelicans","Thunder",-113,-12.5
2008,2009-03-07,"Warriors","Bucks",-103,8
2008,2009-03-07,"Bucks","Warriors",-107,-8
2008,2009-03-07,"Wizards","Mavericks",-107,12.5
2008,2009-03-07,"Mavericks","Wizards",-103,-12.5
2008,2009-03-07,"Timberwolves","Trailblazers",-106,14
2008,2009-03-07,"Trailblazers","Timberwolves",-104,-14
2008,2009-03-07,"Pacers","Clippers",-109,-6.5
2008,2009-03-07,"Clippers","Pacers",-101,6.5
2008,2009-03-08,"Jazz","Raptors",101,-4.5
2008,2009-03-08,"Raptors","Jazz",-111,4.5
2008,2009-03-08,"Magic","Celtics",-121,2.5
2008,2009-03-08,"Celtics","Magic",111,-2.5
2008,2009-03-08,"Suns","Spurs",103,4.5
2008,2009-03-08,"Spurs","Suns",-113,-4.5
2008,2009-03-08,"Knicks","Nets",100,5
2008,2009-03-08,"Nets","Knicks",-110,-5
2008,2009-03-08,"Grizzlies","Rockets",-106,14
2008,2009-03-08,"Rockets","Grizzlies",-104,-14
2008,2009-03-08,"Seventysixers","Thunder",100,-6
2008,2009-03-08,"Thunder","Seventysixers",-110,6
2008,2009-03-08,"Nuggets","Kings",-104,-9
2008,2009-03-08,"Kings","Nuggets",-106,9
2008,2009-03-09,"Pelicans","Hawks",100,-1.5
2008,2009-03-09,"Hawks","Pelicans",-110,1.5
2008,2009-03-09,"Magic","Pistons",-107,-1.5
2008,2009-03-09,"Pistons","Magic",-103,1.5
2008,2009-03-09,"Bulls","Heat",-102,5
2008,2009-03-09,"Heat","Bulls",-108,-5
2008,2009-03-09,"Wizards","Timberwolves",-105,4
2008,2009-03-09,"Timberwolves","Wizards",-105,-4
2008,2009-03-09,"Rockets","Nuggets",-102,4.5
2008,2009-03-09,"Nuggets","Rockets",-108,-4.5
2008,2009-03-09,"Lakers","Trailblazers",-110,-2.5
2008,2009-03-09,"Trailblazers","Lakers",100,2.5
2008,2009-03-10,"Jazz","Pacers",-103,-3.5
2008,2009-03-10,"Pacers","Jazz",-107,3.5
2008,2009-03-10,"Knicks","Bucks",-108,3.5
2008,2009-03-10,"Bucks","Knicks",-102,-3.5
2008,2009-03-10,"Hornets","Spurs",-104,5.5
2008,2009-03-10,"Spurs","Hornets",-106,-5.5
2008,2009-03-10,"Mavericks","Suns",-106,5.5
2008,2009-03-10,"Suns","Mavericks",-104,-5.5
2008,2009-03-10,"Thunder","Kings",-105,4
2008,2009-03-10,"Kings","Thunder",-105,-4
2008,2009-03-10,"Cavaliers","Clippers",-101,-11
2008,2009-03-10,"Clippers","Cavaliers",-109,11
2008,2009-03-11,"Pelicans","Wizards",-112,-8
2008,2009-03-11,"Wizards","Pelicans",102,8
2008,2009-03-11,"Bulls","Magic",-103,8
2008,2009-03-11,"Magic","Bulls",-107,-8
2008,2009-03-11,"Jazz","Hawks",103,1.5
2008,2009-03-11,"Hawks","Jazz",-113,-1.5
2008,2009-03-11,"Raptors","Seventysixers",-108,6
2008,2009-03-11,"Seventysixers","Raptors",-102,-6
2008,2009-03-11,"Knicks","Pistons",100,6.5
2008,2009-03-11,"Pistons","Knicks",-110,-6.5
2008,2009-03-11,"Celtics","Heat",-103,3.5
2008,2009-03-11,"Heat","Celtics",-107,-3.5
2008,2009-03-11,"Grizzlies","Timberwolves",-104,-2.5
2008,2009-03-11,"Timberwolves","Grizzlies",-106,2.5
2008,2009-03-11,"Lakers","Rockets",100,3.5
2008,2009-03-11,"Rockets","Lakers",-110,-3.5
2008,2009-03-11,"Thunder","Nuggets",100,13.5
2008,2009-03-11,"Nuggets","Thunder",-110,-13.5
2008,2009-03-11,"Mavericks","Trailblazers",105,7.5
2008,2009-03-11,"Trailblazers","Mavericks",-115,-7.5
2008,2009-03-11,"Nets","Warriors",-102,3
2008,2009-03-11,"Warriors","Nets",-108,-3
2008,2009-03-12,"Lakers","Spurs",-107,3
2008,2009-03-12,"Spurs","Lakers",-103,-3
2008,2009-03-13,"Bulls","Seventysixers",-115,3.5
2008,2009-03-13,"Seventysixers","Bulls",105,-3.5
2008,2009-03-13,"Magic","Wizards",-105,-7.5
2008,2009-03-13,"Wizards","Magic",-105,7.5
2008,2009-03-13,"Rockets","Hornets",100,-1
2008,2009-03-13,"Hornets","Rockets",-110,1
2008,2009-03-13,"Pistons","Raptors",113,-1
2008,2009-03-13,"Raptors","Pistons",-123,1
2008,2009-03-13,"Grizzlies","Celtics",-106,12.5
2008,2009-03-13,"Celtics","Grizzlies",-104,-12.5
2008,2009-03-13,"Pacers","Hawks",-112,6
2008,2009-03-13,"Hawks","Pacers",102,-6
2008,2009-03-13,"Knicks","Timberwolves",-108,-5.5
2008,2009-03-13,"Timberwolves","Knicks",-102,5.5
2008,2009-03-13,"Pelicans","Bucks",-107,-4.5
2008,2009-03-13,"Bucks","Pelicans",-103,4.5
2008,2009-03-13,"Cavaliers","Kings",-106,-10
2008,2009-03-13,"Kings","Cavaliers",-104,10
2008,2009-03-13,"Nets","Trailblazers",-110,7
2008,2009-03-13,"Trailblazers","Nets",100,-7
2008,2009-03-13,"Mavericks","Warriors",-101,-1.5
2008,2009-03-13,"Warriors","Mavericks",-109,1.5
2008,2009-03-14,"Jazz","Heat",-108,-2.5
2008,2009-03-14,"Heat","Jazz",-102,2.5
2008,2009-03-14,"Hornets","Timberwolves",-105,-5
2008,2009-03-14,"Timberwolves","Hornets",-105,5
2008,2009-03-14,"Pelicans","Bulls",-101,-2
2008,2009-03-14,"Bulls","Pelicans",-109,2
2008,2009-03-14,"Spurs","Rockets",-113,2.5
2008,2009-03-14,"Rockets","Spurs",103,-2.5
2008,2009-03-14,"Clippers","Nuggets",-112,12.5
2008,2009-03-14,"Nuggets","Clippers",102,-12.5
2008,2009-03-14,"Thunder","Suns",-105,8
2008,2009-03-14,"Suns","Thunder",-105,-8
2008,2009-03-15,"Pacers","Raptors",-113,3
2008,2009-03-15,"Raptors","Pacers",103,-3
2008,2009-03-15,"Trailblazers","Hawks",100,4
2008,2009-03-15,"Hawks","Trailblazers",-110,-4
2008,2009-03-15,"Heat","Seventysixers",-103,7
2008,2009-03-15,"Seventysixers","Heat",-107,-7
2008,2009-03-15,"Celtics","Bucks",-103,-6
2008,2009-03-15,"Bucks","Celtics",-107,6
2008,2009-03-15,"Grizzlies","Pistons",-105,8.5
2008,2009-03-15,"Pistons","Grizzlies",-105,-8.5
2008,2009-03-15,"Mavericks","Lakers",100,8.5
2008,2009-03-15,"Lakers","Mavericks",-110,-8.5
2008,2009-03-15,"Knicks","Cavaliers",-110,10
2008,2009-03-15,"Cavaliers","Knicks",100,-10
2008,2009-03-15,"Jazz","Magic",-104,5.5
